College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Apps_transformed,Accept_transformed,Enroll_transformed,Top10perc_transformed,F.Undergrad_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,PhD_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Apps_transformed_scaled,Accept_transformed_scaled,Enroll_transformed_scaled,Top10perc_transformed_scaled,F.Undergrad_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,PhD_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
Louisiana State University at Baton Rouge,No,5996,4993,3079,29,57,16269,3757,5925,2980,600,2242,83.0,87,15.9,11,6741,37,6.42199798896818,6.405425545454271,4.570155442573727,4.843751032487945,4.0106310593795165,11.967289442607102,54.45896216930024,9.845917647123215,10.37177935314479,3828.050899130615,52354.631663757325,7.0090747632262,4.693250809609002,1.8278084443724032,6.42199798896818,6.405425545454271,4.570155442573727,4.843751032487945,4.0106310593795165,11.967289442607102,54.45896216930024,9.845917647123215,10.37177935314479,3828.050899130615,52354.631663757325,7.0090747632262,4.693250809609002,1.8278084443724032,0.8327218145430287,Low,0,0,1.1757977537890567,1.3926382288993406,1.7930772839685774,0.32152095127645364,1.7759083927753594,1.7081720384479462,-1.1940823669276766,0.4497726389260374,1.3122755477744323,0.6318787272247831,0.4255260215207906,0.5034686642441683,-0.9453261344609437,-0.6184326554339986,0.5835967475096299,-1.0987972149572356,-1.6325116659989423
Louisiana Tech University,No,2397,2144,1525,22,45,6720,1822,3957,2325,618,1656,66.0,77,20.0,13,4546,45,5.922516960748124,5.927293916476384,4.359193967456887,4.337922600177787,3.894753399624659,10.545065196329556,47.04175008663484,9.9122360242563,9.84479436840988,2423.7905034076744,38057.447169980325,8.160288869218032,5.2034945525684675,1.8241322735346484,5.922516960748124,5.927293916476384,4.359193967456887,4.337922600177787,3.894753399624659,10.545065196329556,47.04175008663484,9.9122360242563,9.84479436840988,2423.7905034076744,38057.447169980325,8.160288869218032,5.2034945525684675,1.8241322735346484,0.8944513975803087,Low,0,0,0.3673774085918011,0.5920645087386516,1.2009504092693688,-0.1160987382636973,1.1534290898668356,1.1590025526545757,-1.9910152993015726,0.5613402949542899,0.6648960481814892,-0.544625769857051,-0.3539307841170397,1.4439486895314966,-0.7285459060471434,-1.917132338680253,1.0034995244474834,-1.0987972149572356,-1.6325116659989423
Loyola College,Yes,4076,3137,738,25,54,3010,184,12990,6300,600,900,86.0,88,14.7,27,9448,80,6.21582164913502,6.146062554155925,4.115604924073337,4.568038251472815,3.7681116180768512,6.586887584019639,72.18364959192127,9.845917647123215,8.819245343756174,4109.398290283845,53942.39364317825,6.649854000037834,8.01153343199436,1.8303905524602362,6.21582164913502,6.146062554155925,4.115604924073337,4.568038251472815,3.7681116180768512,6.586887584019639,72.18364959192127,9.845917647123215,8.819245343756174,4109.398290283845,53942.39364317825,6.649854000037834,8.01153343199436,1.8303905524602362,0.7696270853778214,Mid,1,1,0.8420970957012048,0.9583661953599649,0.517244444046156,0.08298682799864276,0.4731263631484685,-0.369385371908251,0.7103241628697132,0.4497726389260374,-0.5949489827396871,0.8675946043813189,0.5120879513281108,0.21000461555961872,0.464466880638092,0.2937618817013635,0.1544078451544627,0.3581403891754813,0.6125530498969481
Loyola Marymount University,Yes,3768,2662,753,42,64,3558,436,13592,5916,545,1328,84.0,88,14.2,10,11677,84,6.173130222158432,6.0523993318738745,4.122734719384956,5.572727488079942,3.796355951214295,7.98361496338935,73.35953799028947,9.631932213449932,9.46819857488585,3920.713741190657,53942.39364317825,6.496691212510575,4.421054272265976,1.8317852161316373,6.173130222158432,6.0523993318738745,4.122734719384956,5.572727488079942,3.796355951214295,7.98361496338935,73.35953799028947,9.631932213449932,9.46819857488585,3920.713741190657,53942.39364317825,6.496691212510575,4.421054272265976,1.8317852161316373,0.7064755838641189,Mid,1,1,0.7730001406949937,0.8015384312882288,0.5372563605004562,0.9521981331052524,0.6248511463353771,0.1699389004275611,0.8366659984559034,0.08978413662586285,0.2022635189396289,0.7095126551829224,0.5120879513281108,0.0848788535167615,-1.060970526681064,0.7864618535530005,-0.27516723941048915,0.3581403891754813,0.6125530498969481
Loyola University,Yes,1891,1698,719,24,80,2740,761,11100,5870,600,750,77.0,88,11.7,14,9456,53,5.787787778854689,5.790330727649551,4.106329723219984,4.493818501377219,3.7517805701668725,8.943573616462368,68.24122867861296,9.845917647123215,8.52150081906591,3295.568346309384,53942.39364317825,5.695675107569281,5.444039108195632,1.8303964501393442,5.787787778854689,5.790330727649551,4.106329723219984,4.493818501377219,3.7517805701668725,8.943573616462368,68.24122867861296,9.845917647123215,8.52150081906591,3295.568346309384,53942.39364317825,5.695675107569281,5.444039108195632,1.8303964501393442,0.8979375991538868,Mid,1,1,0.14931544911643896,0.36273617537035274,0.49121080121889704,0.018775285270126344,0.3853981561733262,0.5406118103226208,0.2867357547078783,0.4497726389260374,-0.960715953306189,0.18575910445405372,0.5120879513281108,-0.5695082346102578,-0.6263490551654358,0.29584538497894386,1.0272136927551896,0.3581403891754813,0.6125530498969481
Loyola University Chicago,Yes,3579,2959,868,25,55,5244,3417,11500,5330,700,2000,75.0,95,6.2,15,13009,65,6.145035521850607,6.1128622123217875,4.172466732269388,4.568038251472815,3.858001931266197,11.77577907020015,69.11042156409971,10.194537490294326,10.171715522398618,3127.017536070735,65897.48921732574,3.641451111657593,5.67618042622164,1.8324370930158744,6.145035521850607,6.1128622123217875,4.172466732269388,4.568038251472815,3.858001931266197,11.77577907020015,69.11042156409971,10.194537490294326,10.171715522398618,3127.017536070735,65897.48921732574,3.641451111657593,5.67618042622164,1.8324370930158744,0.8267672534227438,Mid,1,1,0.7275282888370719,0.902776228995302,0.6768442229073248,0.08298682799864276,0.9560051131224219,1.6342233253571001,0.3801250804153572,1.0362571162148249,1.0665053144911143,0.044545418704219096,1.1638582779526243,-2.2476987862769064,-0.5277223720549751,1.016753736177101,0.5430920716827448,0.3581403891754813,0.6125530498969481
Luther College,Yes,1549,1392,587,38,72,2269,85,13240,3560,600,400,73.0,85,13.8,38,8949,77,5.6726084086955035,5.67186437162515,4.032905469826557,5.369882157677974,3.717971573835198,5.426171467690953,72.67623300864119,9.845917647123215,7.525479560116736,2962.9344405957,49267.05353907696,6.372586736365998,9.71106985349749,1.8300067474114867,5.6726084086955035,5.67186437162515,4.032905469826557,5.369882157677974,3.717971573835198,5.426171467690953,72.67623300864119,9.845917647123215,7.525479560116736,2962.9344405957,49267.05353907696,6.372586736365998,9.71106985349749,1.8300067474114867,0.8986442866365397,Mid,1,1,-0.03710473688243375,0.16437855665543977,0.285123534978017,0.7767056047201572,0.20378074593998402,-0.8175776133390084,0.7632491624989939,0.4497726389260374,-2.184287331771188,-0.09292516745590934,0.25719681074029643,-0.01650783055462927,1.186525502100285,0.1581731081546859,1.0320207888312147,0.3581403891754813,0.6125530498969481
Lycoming College,Yes,1286,1005,363,16,37,1363,74,13900,4300,500,900,75.0,81,14.0,32,8024,72,5.563656429440773,5.4740778264903005,3.849462742456408,3.793745093657405,3.6193118138179314,5.2267123709420895,73.94795576591089,9.442351022087843,8.819245343756174,3127.017536070735,43437.61538665517,6.434817764376509,8.821390068071972,1.8291999742680047,5.563656429440773,5.4740778264903005,3.849462742456408,3.793745093657405,3.6193118138179314,5.2267123709420895,73.94795576591089,9.442351022087843,8.819245343756174,3127.017536070735,43437.61538665517,6.434817764376509,8.821390068071972,1.8291999742680047,0.78149300155521,Mid,1,1,-0.2134457622721483,-0.1667911477517525,-0.22976369162971375,-0.5868962977653778,-0.32620630048978155,-0.8945956011036518,0.8998877990678651,-0.22914901677242944,-0.5949489827396871,0.044545418704219096,-0.06061368145330422,0.03433157324728856,0.808539510579746,-0.12683976859495388,0.23512329646065694,0.3581403891754813,0.6125530498969481
Lynchburg College,Yes,1756,1500,366,3,21,1524,280,12450,5400,450,870,62.0,66,12.4,24,8832,70,5.7452207968124105,5.716605518452602,3.852719698574734,1.594012467366829,3.6418770106236016,7.253221475371824,71.09800623323157,9.213393432273651,8.763575693581457,2140.223695713882,25461.318422189914,5.92634355842144,7.488071014907595,1.8299119465943583,5.7452207968124105,5.716605518452602,3.852719698574734,1.594012467366829,3.6418770106236016,7.253221475371824,71.09800623323157,9.213393432273651,8.763575693581457,2140.223695713882,25461.318422189914,5.92634355842144,7.488071014907595,1.8299119465943583,0.8542141230068337,Mid,1,1,0.0804199108028932,0.23929220843890267,-0.22062206401116932,-2.490004639445861,-0.20498907874658548,-0.11209103774235463,0.593678590960717,-0.6143252338289236,-0.6633368710411951,-0.7822010981159766,-1.0406490873905974,-0.38106451301120514,0.24207061628816592,0.12468233838094885,0.7297937500279595,0.3581403891754813,0.6125530498969481
Lyndon State College,No,535,502,223,6,20,959,150,7320,4640,500,600,48.0,65,12.6,15,7114,51,5.029833451063336,5.037456683065046,3.6491684481169804,2.3713672987497,3.5445519702750508,6.271695163837354,58.77346489154434,9.442351022087843,8.162552350641706,1287.7609688263303,24468.81775259251,5.991285805830951,5.67618042622164,1.8282527062389191,5.029833451063336,5.037456683065046,3.6491684481169804,2.3713672987497,3.5445519702750508,6.271695163837354,58.77346489154434,9.442351022087843,8.162552350641706,1287.7609688263303,24468.81775259251,5.991285805830951,5.67618042622164,1.8282527062389191,0.9383177570093458,Low,0,0,-1.0774492620486895,-0.8978605686139643,-0.7919499128893209,-1.8174726933497243,-0.7278061894810834,-0.49109195915742826,-0.7305161013480684,-0.22914901677242944,-1.4016694654541817,-1.4964035600187222,-1.0947584403093151,-0.3280101887390996,-0.5277223720549751,-0.46148599251041705,1.3018914012771496,-1.0987972149572356,-1.6325116659989423
Macalester College,Yes,2939,1496,452,56,86,1723,113,15909,4772,500,700,85.0,91,11.9,37,14213,77,6.036491251343651,5.715010713156269,3.93484370531029,6.180642261153285,3.666053014055774,5.844402200559573,77.59026621397618,9.442351022087843,8.409880082919223,4014.4961141771587,58884.14428434742,5.7621291159934716,9.56813346581784,1.8329435134916523,6.036491251343651,5.715010713156269,3.93484370531029,6.180642261153285,3.666053014055774,5.844402200559573,77.59026621397618,9.442351022087843,8.409880082919223,4014.4961141771587,58884.14428434742,5.7621291159934716,9.56813346581784,1.8329435134916523,0.5090166723375298,High,2,1,0.5518471484639919,0.23662189940340334,0.009883678419619842,1.4781382686650963,-0.07511881906573298,-0.6560844049974996,1.291231219431499,-0.22914901677242944,-1.0978374622751548,0.7880845382194887,0.781503315639944,-0.5152188828746125,1.1257980885897985,1.1956594890674663,-1.6183408233154262,1.8150779933081982,0.6125530498969481
MacMurray College,Yes,740,558,177,12,29,628,63,9620,3750,550,950,49.0,55,10.8,33,10642,59,5.231234207899039,5.105332530781726,3.5488939937044037,3.3372059894156245,3.446562868969636,4.998474400847244,64.83341741536502,9.65214536925229,8.90831952942552,1341.4427559604715,15846.888812540607,5.390861215980252,8.975326246182142,1.8311937839970884,5.231234207899039,5.105332530781726,3.5488939937044037,3.3372059894156245,3.446562868969636,4.998474400847244,64.83341741536502,9.65214536925229,8.90831952942552,1341.4427559604715,15846.888812540607,5.390861215980252,8.975326246182142,1.8311937839970884,0.754054054054054,Mid,1,1,-0.7514779835312293,-0.7842106516825832,-1.0734003496129112,-0.9818731086748947,-1.2541905469341632,-0.9827260974044782,-0.0794121985566639,0.12378880488361321,-0.48552498885819567,-1.451428380082673,-1.5648105119584117,-0.8185247945859512,0.8739402534841448,0.5775235969541024,0.04847550645324447,0.3581403891754813,0.6125530498969481
Malone College,Yes,874,758,428,21,46,1605,246,9858,3700,450,1200,42.0,45,17.6,16,4796,55,5.332750635850973,5.299175162116917,3.9138684134801123,4.255852904198828,3.652157366233632,7.045078403161985,65.40362880357578,9.213393432273651,9.297325805521908,988.8958068635002,9420.178727194447,7.499616508461935,5.900711370401069,1.8246791000956415,5.332750635850973,5.299175162116917,3.9138684134801123,4.255852904198828,3.652157366233632,7.045078403161985,65.40362880357578,9.213393432273651,9.297325805521908,988.8958068635002,9420.178727194447,7.499616508461935,5.900711370401069,1.8246791000956415,0.8672768878718535,Mid,1,1,-0.5871715512718287,-0.4596445550503769,-0.04898979120524064,-0.18710169614595554,-0.14976438222336008,-0.19246220581666326,-0.01814656011795583,-0.6143252338289236,-0.007646689375954711,-1.746796014396346,-1.9151831965988537,0.9042148943004111,-0.4323290036172367,-1.7239521213032634,0.8186505180705277,0.3581403891754813,0.6125530498969481
Manchester College,Yes,1004,802,239,23,63,909,51,10440,3850,525,1450,63.0,72,11.8,20,7940,64,5.416402571724754,5.334437372150576,3.678567982812805,4.417175042264962,3.5326524955440703,4.704334939473199,66.76090951349313,9.549427133265993,9.617414096506403,2209.4456195013977,31942.302495605825,5.728958206066383,6.734949707633466,1.8291196022450664,5.416402571724754,5.334437372150576,3.678567982812805,4.417175042264962,3.5326524955440703,4.704334939473199,66.76090951349313,9.549427133265993,9.617414096506403,2209.4456195013977,31942.302495605825,5.728958206066383,6.734949707633466,1.8291196022450664,0.798804780876494,Mid,1,1,-0.4517791678684149,-0.40060223917581034,-0.7094312701494169,-0.04753313995778422,-0.7917285775512979,-1.096303416295722,0.1276847420146719,-0.04901447100702777,0.38556868420312496,-0.7242062241732836,-0.6873174824544503,-0.5423177327277025,-0.07789765626183243,-0.15523320441133603,0.3528831103630511,0.3581403891754813,0.6125530498969481
Manhattan College,Yes,2432,1730,563,20,63,2578,254,12370,6800,500,1800,92.0,92,13.6,25,10062,79,5.930678098422385,5.801377452854758,4.017506126152991,4.170730633321285,3.7410091619875323,7.096308597458689,70.93455495612933,9.442351022087843,9.988659024785472,4702.342075565505,60591.59251052614,6.309991187296932,7.666103609271758,1.8308219770013903,5.930678098422385,5.801377452854758,4.017506126152991,4.170730633321285,3.7410091619875323,7.096308597458689,70.93455495612933,9.442351022087843,9.988659024785472,4702.342075565505,60591.59251052614,6.309991187296932,7.666103609271758,1.8308219770013903,0.7113486842105263,Mid,1,1,0.38058637822842606,0.381232583800873,0.24190064209296652,-0.26074560260699386,0.32753559086950984,-0.1726804734121903,0.5761167760753406,-0.22914901677242944,0.8416278943466902,1.3643692994630383,0.8745903245365926,-0.06764502846155519,0.31770887154146105,0.4461734370042862,-0.24201897779794065,0.3581403891754813,0.6125530498969481
Manhattanville College,Yes,962,750,212,21,54,830,150,14700,6550,450,400,97.0,97,11.3,24,11291,70,5.390713304881667,5.2925291191473995,3.6275099949380714,4.255852904198828,3.5121261123632754,6.271695163837354,75.43732855738912,9.213393432273651,7.525479560116736,5227.304128672231,69589.80855298844,5.561395109609361,7.488071014907595,1.8315744403347576,5.390713304881667,5.2925291191473995,3.6275099949380714,4.255852904198828,3.5121261123632754,6.271695163837354,75.43732855738912,9.213393432273651,7.525479560116736,5227.304128672231,69589.80855298844,5.561395109609361,7.488071014907595,1.8315744403347576,0.7796257796257796,Mid,1,1,-0.49335777605531717,-0.4707725520746035,-0.8527408804559998,-0.18710169614595554,-0.9019935649582328,-0.49109195915742826,1.059911567147059,-0.6143252338289236,-2.184287331771188,1.8041881665040136,1.3651568927969056,-0.6792077728800088,0.24207061628816592,0.7120000092251176,0.22242190379365073,0.3581403891754813,0.6125530498969481
Mankato State University,No,3073,2672,1547,9,29,9649,1792,4300,2643,450,1660,57.0,68,19.0,11,5801,68,6.061192680127356,6.054550323519217,4.363729511488255,2.91344153033716,3.9448991733812293,10.513467818255387,48.48626621178966,9.213393432273651,9.848944495643556,1810.795332056283,27520.52043115919,7.889197441801203,4.693250809609002,1.8264988437909484,6.061192680127356,6.054550323519217,4.363729511488255,2.91344153033716,3.9448991733812293,10.513467818255387,48.48626621178966,9.213393432273651,9.848944495643556,1810.795332056283,27520.52043115919,7.889197441801203,4.693250809609002,1.8264988437909484,0.8695086234949561,Low,0,0,0.5918269203791546,0.8051400072543018,1.2136807786928228,-1.348494791392716,1.4228054852637921,1.146801722922677,-1.8358110987675997,-0.6143252338289236,0.6699943097441695,-1.0581997323364798,-0.9283850943804479,1.2224815695707842,-0.9453261344609437,-1.0810819542226187,0.8338314400762042,-1.0987972149572356,-1.6325116659989423
Marian College of Fond du Lac,Yes,824,670,337,15,41,1160,653,9400,3400,500,1100,37.0,37,8.4,21,5352,59,5.296957475749222,5.221574603328218,3.8198660864667993,3.6884527234691826,3.5857297474660226,8.675111919692618,64.29802871390395,9.442351022087843,9.15165023999676,770.1996687985268,5684.122839706694,4.524550448850612,6.929932557777247,1.825751128591296,5.296957475749222,5.221574603328218,3.8198660864667993,3.6884527234691826,3.5857297474660226,8.675111919692618,64.29802871390395,9.442351022087843,9.15165023999676,770.1996687985268,5684.122839706694,4.524550448850612,6.929932557777247,1.825751128591296,0.8131067961165048,Mid,1,1,-0.6451035190750372,-0.589577327263801,-0.3128356146098146,-0.6779904542213022,-0.5066046731975778,0.4369495556844109,-0.13693635764231063,-0.22914901677242944,-0.18660316336359328,-1.9300219963520708,-2.1188662496512314,-1.5262541109104928,0.004942020606680277,-1.3452311289492467,0.45016962388868464,0.3581403891754813,0.6125530498969481
